title,state,region,source_type,source_url,ingredient_count,step_count,ingredients,instructions
Aloo Anday Recipe (Potato Egg Curry),Unclassified,North,web,https://www.indianhealthyrecipes.com/potato-egg-curry-aloo-egg-curry-recipe/,14,13,"4 eggs, 2 tablespoons oil, 0.5 teaspoon cumin seeds, 2.5 green cardamoms, 1.5 cup onions, 0.75 cup tomatoes, 1.5 teaspoon ginger garlic paste, 0.125 teaspoon turmeric, 0.3333333333333333 teaspoon salt, 1 teaspoon garam masala, 0.5 teaspoon garam masala, 0.625 teaspoon Kashmiri red chili powder, 3.5 potatoes, 2 tablespoons coriander leaves","1. Heat 2 tablespoons oil in a hot pan. Add ½ teaspoon cumin seeds & 3 green cardamoms. If you don’t have green cardamoms you may skip but we love the flavors. 2. When the spices begin to sizzle, add 1½ cup finely chopped onions and saute until golden. 3. Add 1½ teaspoon ginger garlic paste and fry until the raw smell goes off, for about a minute. 4. Add ¾ cup chopped tomatoes, ⅓ teaspoon salt and ⅛ teaspoon turmeric. 5. Saute until tomatoes turn soft and blend well with onions. Add ½ to ¾ red chili powder and 1 teaspoon garam masala powder. If you want spicy curry, you may add more red chilli powder. 6. Mix and fry until the raw smell of chili powder goes off. This takes about 1 to 2 minutes. 7. While the tomatoes fry, you can wash and peel 3 to 4 aloo / potato. Cube them to desired size. Add them to the pan. 8. Mix and fry for about 2 to 3 minutes. 9. Add water enough to partially cover the potatoes. 10. Cover and cook on a low flame till the potatoes are fork tender. Keep stirring in between. A slow cooked curry tastes better, so if you have time cook on a low flame. 11. When the potatoes are cooked, add boiled eggs and stir. You can also fry the eggs in a teaspoon of hot ghee. When the eggs are blistered add them to the curry. But make sure you pat dry and prick the eggs with a fork before you fry to prevent splatters. 12. Add coriander leaves or kasuri methi. Taste test and adjust salt and add more garam masala if you prefer. I prefer to add a little here. This is optional, but makes the curry flavorful. 13. Stir well. Cover and simmer till aloo anday reaches a desired consistency. To make more gravy, you may need to add more water and simmer. You can also add little thick coconut milk and switch off. To make a dry curry, just evaporate the water by cooking further. Serve with plain rice, roti or any flavored rice."
Aloo Baingan Recipe,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/aloo-baingan-masala-recipe/,15,15,"1 cup onions, 25 grams potatoes, 25 grams eggplants, 0.75 cup tomatoes, 1 green chilli, 2 tablespoons oil, 0.625 teaspoon cumin seeds, 0.5 tablespoon ginger garlic paste, 0.125 teaspoon turmeric, 0.625 teaspoon salt, 0.875 teaspoon red chili powder, 1.125 teaspoon garam masala, 1.25 teaspoon coriander powder, 0.25 cup water for semi dry, 1 tablespoon coriander leaves","1. Peel 250 grams (2-3 medium) potatoes. Slice them lengthwise of ½-inch thickness (for faster cooking). Keep them immersed in the water until ready to cook. 2. Rinse 250gms of eggplant (use 3-4 small eggplants or 1 medium globe eggplant ). Slice the eggplants lengthwise of 1-inch thickness. Add the slices to a bowl of water & stir in ¼ teaspoon salt. 3. Prep the other ingredients: 4. Fine chop or puree 2 medium tomatoes (150gms) in a blender or grinder. 5. Fine chop 1 large onion (110 to 120 grams) to make 1 cup 6. Chop the green chili (Indian/ Thai/Serrano) 7. Press Saute button on your Instant pot and pour oil to the steel insert. When the oil turns slightly hot (not super-hot), add the cumin seeds. 8. Soon they will sizzle, add the fine chopped onions and green chilies. Saute until golden, you don’t need to brown them. 9. Stir in the ginger garlic paste and saute for 30 to 60 seconds. Stir in all the ground spices – turmeric, red chilli powder, garam masala, coriander powder and salt. 10. Quickly add the potatoes and egg plants. Saute for 1 to 2 minutes. Immediately pour the tomato puree. 11. Mix well to deglaze and press cancel. Secure the Instant pot with the lid and position the steam release valve to sealing. 12. Press the pressure cook button and set the timer to 2 minutes. When the Instant pot pressure cooking is done, let wait for the pressure to release for 3 to 4 mins. 13. Release the rest manually by carefully moving the steam valve from sealing to venting. Open the lid and bring all the veggies to the center so all of the liquid moves to the sides. Press saute button. 14. Let cook on saute mode without stirring or mixing, until most of the moisture is evaporated. It only takes a few minutes. To thicken the curry faster, you may mash down some of the potatoes. 15. When the aloo baingan looks almost dry, mix and saute for 1 to 2 mins. Sprinkle coriander leaves and adjust salt to taste."
Aloo Bhindi Recipe (Okra With Potatoes),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/aloo-bhindi/,11,13,"1.1 lb bhindi, 0.75 lb potatoes, 2 tomatoes, 4 medium garlic cloves, 3 tablespoons oil, 0.125 teaspoon turmeric, 0.875 teaspoon Kashmiri red chili powder, 1.125 teaspoon garam masala, 0.3333333333333333 teaspoon salt, 1 tablespoon kasuri methi, 1 tablespoon coriander leaves","1. Rinse okra, potatoes and tomatoes under running water. Pat dry the okra or leave aside to air dry to remove any surface moisture. 2. Peel and dice/chop potatoes to ¾ inch pieces and add them to a bowl of water as you dice. 3. Pour half of the oil to a hot pan. Remove the potatoes from water and add them to the hot pan. 4. Spread them to a single layer and let them cook on a medium heat. Keep stirring every few minutes to fry/cook them evenly, until fork tender but not mushy. 5. While the potatoes fry, chop okra to ¾ to 1 inch pieces and slice the garlic cloves. Keep aside. 6. When the potatoes are fork tender, remove them to a plate. 7. Pour the rest of the oil to the pan and add the sliced garlic. Fry for about 30 seconds and add the okra. Spread them in the pan and let cook on a medium heat until all of the slime has vanished & they are almost cooked. 8. While they fry, stir them every few minutes so they cook evenly. Overdoing this can make them more slimy. Optionally- add the quartered tomatoes to a small grinder/blender and puree them. 9. When the bhindi is almost cooked, add the potatoes, red chili powder, turmeric, salt and garam masala (or cumin & coriander powder). Stir fry for 2 to 3 minutes on a medium heat. 10. If using tomatoes, move the veggies aside & pour the puree to the base of the pan in the center. Increase the heat to medium high and let cook without stirring, until most of the moisture from tomatoes is gone. This step takes about 3 minutes. 11. Mix the tomatoes well with the rest of the veggies and continue to saute for a few more minutes until the raw smell of tomatoes has gone completely, for about 4 to 5 minutes. 12. Taste test and add more salt or chili or garam masala at this stage to suit your liking. Add kasuri methi and amchur (if not using tomatoes) and mix well. 13. Serve Aloo Bhindi with rice, quinoa, roti or with any flatbreads of choice."
Aloo bhujia,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/aloo-bhujia/,17,18,"25 grams boiled potatoes, 2 cups besan, 1 tablespoon oil, 1 teaspoon salt, 0.75 teaspoon mint powder, 0.25 teaspoon kashmiri red chilli powder, 0.25 teaspoon black pepper powder, 0.5 teaspoon chaat masala, 0.25 teaspoon ginger powder, 0.5 teaspoon garlic powder, 0.3333333333333333 teaspoon garam masala, 0.3333333333333333 teaspoon cumin powder, 0.1875 teaspoon hing, 2.25 cups oil, 0.25 teaspoon chaat masala, 0.25 teaspoon black pepper powder, 0.25 teaspoon mint powder","1. Sieve flour to a large bowl and set aside. 2. Grate boiled potatoes with a fine grater. Break down any crumbs of potatoes left in the gratings. 3. Add all of the spice powders and salt. Mix well. 4. Measure and spread 1½ cup of flour over the potato mixture. 5. Heat 1 tablespoon oil until very hot in a frying pan. Remove it before the oil begins to smoke. Pour it over the flour. 6. Carefully using a spoon mix the oil with the flour. Mix everything well with your hand to make a non-sticky dough. 7. If the dough is sticky, then add 1 to 2 tbsps more besan each time and mix until you get a stiff & non-sticky dough. (check pictures above). 8. Taste test and add more salt or any other spice you prefer. Cover and keep this aside. 9. Pour oil to a frying pan and heat it on a medium flame. 10. While the oil heats, grease your sev maker and fit the plate/attachment with the smallest holes. If you want to make them slightly thicker, you can also use the next size. 11. Divide the dough to 2 to 3 parts and shape them to logs. (check pictures in the post) 12. Fill the mould with a log and keep the sev maker ready. 13. Check if the oil is hot enough to fry by dropping a small portion of dough. It has to come up immediately without browning. This is the right temperature. 14. Gently press down the sev maker over the hot oil, moving your hand in a circular motion. Since aloo bhujia dough is stiff and sticky, you will need to break down the ends using a spoon. 15. Fry aloo bhujia on a medium flame. They take only 2 to 3 mins to get fried. Invert them once they become firm. 16. Soon they become firm, crisp and light golden. Do not brown them. Remove them to a steel colander. 17. Continue to make the next batch. Ensure the oil is hot enough and not extremely hot as aloo bhujia will burn/brown. As soon as they cool, transfer them to a air tight container. 18. Crush them gently to break down. Sprinkle chaat masala, black pepper and mint powder over aloo bhujia."
Aloo Biryani (Dum Potato Biryani),Telangana,South,web,https://www.indianhealthyrecipes.com/hyderabadi-aloo-dum-biryani-potato-biryani/,26,12,"1 cup onions, 2 green chilies, 3 tablespoons coriander leaves, 3 tablespoons mint leaves, 8 strands saffron, 3 tablespoons oil, 1 bay leaf, 2 green cardamoms, 2 inch cinnamon, 4 cloves 4 cloves ((laung)), 0.5 teaspoon shahi jeera, 1 star anise, 4 grams potatoes, 0.75 cup yogurt, 0.5 tablespoons Kashmiri red chili powder, 0.25 teaspoon turmeric, 0.75 tablespoons Ginger garlic paste, 0.625 tablespoons biryani masala, 0.3333333333333333 teaspoon salt, 1 teaspoon oil, 1.5 cups basmathi, 1 bay leaf, 2 inch cinnamon, 3 green cardamom, 0.25 teaspoon shahi jeera, 0.75 teaspoon salt","1. Add 3 tbsps of ghee or oil in a pan and fry potatoes till they are almost cooked. It takes around 10 mins. Set these aside and fry the onions until golden like fried onions. Set these aside as well. You can also par boil the potatoes and use, if they are from cold storage, otherwise they will be uncooked in the biryani. 2. Pour 3/4 cup curd to a mixing bowl. Add red chili powder, turmeric, ginger garlic paste, half of the fried onions, salt and biryani masala. Mix this very well and check the spice and salt. If needed add more. 3. Next add the cooked or fried potatoes to the marination ingredients. Marinate for at least 30 mins or until the rice gets cooked. Keep this aside. 4. Wash and soak rice for 20 to 30 minutes. 5. Add bay leaf, shahi jeera, cardamoms, cinnamon, salt and oil to 4 cups of boiling water. When the water begins to boil rapidly, add the drained rice. Cook until it is done al dente or 90% cooked, not mushy. Drain off the rice to colander and set aside. 6. Pour ghee to the biryani pot or pan. You may use the same ghee you used for frying onions. Add green chilies, bay leaf, cardamoms, cinnamon, cloves, shahi jeera and star anise. 7. When the spices begin to splutter, add the marinated potatoes along with the yogurt, cook till the oil begins to separate and potatoes are tender, just cooked and not mushy. At the end a thick gravy should be remaining. Lower the flame. 8. On another burner, heat a tawa for dum process. 9. Sprinkle coriander and mint leaves to the cooked mixture. Layer rice evenly, then the remaining fried onions, again the coriander and mint leaves, pour the saffron milk evenly all over. 10. Seal the rim with an airtight lid or foil, for the steam to be trapped inside. 11. Transfer the potato biryani pot to the hot tawa. Cook for 10 to 12 mins on a medium to low flame. Switch off the stove. Leave the pan covered for another 10 to 20 minutes for the flavors to enhance. 12. Serve aloo dum biryani with a raita."
Aloo Bonda Recipe,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/aloo-bonda-recipe-how-to-make-potato-bonda/,24,19,"1.25 cup potatoes - 3 medium sized, 1 onion, 1.5 tbsps Oil, 0.125 tsp turmeric, 1 sprig curry leaves, 0.25 tsp mustard, 0.25 tsp jeera, 1 tsp urad dal, 0.5 tsp ginger, Salt, 2 green chilies, 0.25 tsp coriander powder, 2 pinches saunf, 0.25 tsp garam masala, Salt, lemon juice, 2 tbsp coriander leaves, 0.5 cup besan, 2.5 tbsp rice flour, water, Salt, 2 pinches chili powder, 1 pinch turmeric, Oil","1. Steam or boil potatoes without making them mushy. You can boil in a pot or cooker. 2. Pour oil to a hot pan. Add dal, mustard and cumin. Fry until the dal turns golden. 3. Saute ginger just for 30 secs. 4. Next add onions,salt, curry leaves and green chilies. Fry them. 5. When the onions turn golden, add the turmeric, garam masala, coriander powder and saunf. 6. Add potatoes and mash them a bit without making them mushy. 7. Mix well. Sprinkle lemon juice and coriander leaves. 8. Cool this and make 6 to 8 balls. 9. Add besan, rice flour, salt, chili powder and turmeric to a large mixing bowl. 10. Pour enough water little by little and mix it well to make a batter that is neither too thin or nor too thick. The batter must be moderately thick and smooth. 11. Beat the batter well. 12. Heat oil in a deep fry pan or kadai. 13. When the oil is hot enough, do the heat test by dropping a drop of batter. It must raise in the oil slowly and should not sink or turn brown quickly. 14. With the help of a tbsp dip each ball in the batter, swipe off the excess and drop in the hot oil. 15. Each batch you can fry about 3 to 4 balls depending on the size of your pan and oil used. 16. After a minute begin to stir and fry until golden. 17. Repeat making all until all the balls are done. 18. Drain the golden fried aloo bonda on to a kitchen tissue. 19. Serve aloo bonda hot or warm with chai or chutney."
Aloo Capsicum | Aloo Shimla Mirch,Karnataka,South,web,https://www.indianhealthyrecipes.com/potato-capsicum-masala-north-karnataka-recipe/,13,5,"1.5 teaspoons oil, 0.5 teaspoon cumin seeds, 1 onion, 0.5 teaspoon ginger, 1 green chilli, 2 potatoes cubed to inch pieces, 0.5 cup capsicum chopped, 0.5 teaspoon kasuri methi, 0.25 teaspoon amchur powder, 1 Pinch turmeric, Salt, 0.375 teaspoon red chili powder, 0.375 teaspoon garam masala powder","1. Wash and peel potatoes. Cube them to ¾ inch size and keep them immersed in a bowl of water. 2. Add oil to a hot pan. When the oil turns hot add cumin seeds & fry them till they begin to splutter. Next add in onions and green chilies. Fry until transparent stirring often. 3. Then add ginger and fry till a nice smell begins to come out. Drain the water from potatoes and add them to the pan. Saute for 2 minutes. Cook covered on a low to medium heat until fork tender or soft. If needed sprinkle little water while cooking. 4. Lastly add capsicum, kasuri methi, turmeric, red chili powder, garam masala and then salt as needed. Stir well and fry until the capsicum is done yet crunchy. 5. Adjust salt and chilli powder if needed. Serve aloo capsicum with rice, bread or roti. Sprinkle some lemon juice if you desire."
Aloo Chaat Recipe (Potato Chaat),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/aloo-chaat-recipe/,19,9,"2 potatoes, 1 tablespoon oil, 1 teaspoon ginger, 1 green chili, 0.5 teaspoon cumin powder, 0.125 teaspoon salt, 0.5 teaspoon chaat masala powder, 0.375 teaspoon red chilli powder, 1 tablespoon coriander leaves, 3 tablespoons nylon sev, 2 tablespoon pomegranate arils, 0.625 teaspoon lemon juice, 0.375 cup coriander leaves, 5 mint leaves, 1 garlic, 0.125 inch ginger, 1 teaspoon fried gram, 1 tablespoon water, 0.25 teaspoon salt","1. Wash, peel and boil the potatoes in whatever way you prefer. They must be just cooked al dente and not turn mushy. I usually cube them and steam in a cooker just to make sure they don’t over cook. If you prefer to deep fry the potatoes then just parboil them for a while until 80% cooked meaning they are slightly undercooked. 2. While the aloo boils, add all the ingredients mentioned to make green chutney to a mini blender jar. 3. The quantity to make the chutney mentioned in the recipe card is too less and may be hard to blend in a normal jar unless using a mini jar. So you can check this post on green chutney to make more quantity. 4. Add 1 tablespoon oil to the pan. Add 1 teaspoon minced ginger or garlic and 1 chopped green chili. 5. Optional for deep frying: or Alternately If you prefer deep fried crisp potatoes, then parboil potatoes. Air dry them for a while so there is not moisture over them. Heat oil in a kadai. Fry the potatoes in the hot oil until crisp and cooked thoroughly. Then skip to step 6. But I am just showing pan fried method here. 6. Add the potatoes and saute on a high flame stirring often. 7. They will turn golden in few minutes. They will also turn slightly crisp if potato is boiled al dente. Turn off the stove. 8. Add chaat masala powder as required and very little salt. There is salt also in the chutney so make sure you don’t add more here. You can add about ¼ to ½ tsp chaat masala. 9. Also add red chili powder as required and jeera or cumin powder as required. Add about ¼ to ½ tsp red chilli powder and ½ tsp cumin powder."
Aloo Chana (Kurma Style Chickpea Potato Curry),Unclassified,South,web,https://www.indianhealthyrecipes.com/aloo-chana/,27,9,"2 cup boiled chickpeas, 1 potatoes, 3 tablespoons oil, 1 cup onions, 1.5 green chilies, 1 tablespoon ginger garlic paste, 0.75 cup tomatoes, 2.5 tablespoons mint leaves, 0.3333333333333333 cup yogurt, 0.25 teaspoon turmeric, 0.875 teaspoon Kashmiri red chili powder, 0.875 teaspoon garam masala, 1 teaspoon salt, 2 tablespoons coriander leaves, 0.75 cup water stock, 0.5 cup water, 0.3333333333333333 cup raw coconut, 1 cashew nuts, 1 teaspoon fennel seeds, 0.5 cup water, 1 bay leaf, 1 star anise, 1 strand mace, 0.5 teaspoon shahi jeera, 3 green cardamoms, 3 cloves 3 cloves, 3 inch cinnamon piece","1. Add coconut, cashews, fennel seeds and water to a small grinder and make a smooth paste. Keep aside. 2. Heat oil a pan or instant pot (on sauté mode) and add the whole spices. When they begin to sizzle, add curry leaves and onions. 3. Saute until they turn golden. Add ginger garlic and green chili. Saute for 1 minute and add tomatoes. Cook until the tomatoes break down to a mush. 4. Stir in the salt, turmeric, chili powder and garam masala. Add mint leaves and saute until aromatic for 1 to 2 mins. 5. Add yogurt and cook down for 2 to 3 mins. Mix in boiled chickpeas, potatoes, stock/water and coconut. (Note use boiled potatoes if using a normal pan/pot & use raw potatoes only to cook in IP). 6. Stovetop: Bring it to a gentle boil. Cover and simmer for 6 to 8 mins, until thick and aromatic. If it turns too thick, add a splash of hot water. 7. Instant pot: Pour half cup water. Cover the Instant pot and pressure cook for 5 mins. The IP beeps when it is done, press cancel and wait for 2 mins. Gently release the pressure manually. 8. Aloo chana is done when the chickpeas and potatoes are tender and very soft. The gravy is slightly runny at this stage but turns thick after cooling. Taste test and add more salt or garam masala or kasuri methi if you want. 9. Garnish Aloo Chana with chopped coriander leaves. Serve with plain rice, ghee rice, pulao, chapati, roti or dosa."
Aloo Gobi Recipe (Cauliflower Potato Curry),Unclassified,North,web,https://www.indianhealthyrecipes.com/aloo-gobi-recipe/,19,25,"1.5 cup potatoes, 2 cups cauliflower florets, 0.875 cup onion, 0.875 cup tomatoes, 0.5 tablespoon ginger, 0.5 tablespoon garlic, 1 green chili, 2 tablespoons coriander leaves, 0.625 teaspoon salt, 2.5 tablespoons oil, lemon juice to serve, 0.5 teaspoon cumin seeds, 1 teaspoon Kashmiri red chili powder, 0.25 teaspoon turmeric, 1.25 teaspoon garam masala, 0.875 teaspoon coriander powder, 0.625 teaspoon roasted cumin powder, 1 tablespoon kasuri methi, 0.75 teaspoon amchur","1. Chop cauliflower florets to 1½ inch in size. Add them to slightly hot water and set aside for 3 to 4 mins. 2. Drain the water and rinse them well. Drain them completely. 3. Cube potatoes to ¾ by ¾ inch. or you can also slice them to ¾ inch. Keep them immersed in a bowl of water until used. Keeping them in water helps the potatoes to cook faster as they soak up some moisture. 4. Mince ginger and garlic. Keep this aside. 5. Heat oil in a pan and add cumin seeds. When they sizzle, add ginger garlic & saute for 30 seconds. 6. Then add the onions & stir fry until transparent. 7. Add the potatoes and green chilli. Stir fry for 2 to 3 mins. Cover and cook on a low to medium heat until they are half done. If required you can splash some water so they cook faster. 8. Keep stirring in between and cook covered. 9. When they are slightly tender but still under cooked, add the cauliflower & stir fry for about 3 mins. 10. Add red chilli powder, turmeric, roasted cumin powder, garam masala and coriander powder. 11. Mix well. Sprinkle 2 to 3 tablespoons water all over the aloo gobi or across the sides of the pan & mix well. This step helps keep the aloo gobi moist without drying out. 12. Cook covered, stirring every few minutes, until both aloo & gobi are almost fork tender. Add salt and continue to cook covered on a low flame until the potatoes are soft & fully cooked. 13. The veggies will release moisture at this stage and cook quickly. So keep an eye not to over cook gobi at this stage. It must remain slightly crunchy yet cooked. 14. Next add the tomatoes and kasuri methi. Fry on a medium to high flame until the raw smell of tomatoes is gone. 15. If needed add little oil at this stage. It takes about 2 to 4 mins for the raw smell of tomatoes to go away. 16. Sprinkle amchur if using. Finally garnish aloo gobi with coriander leaves. Sprinkle some lemon juice if you want. Serve with rice, roti or any bread. 17. Option 1 – Oven – Preheat the oven to 450 F / 220 C for 15 mins. Add diced potatoes to a prepared baking tray. Cauliflower to another tray. Mix together chili powder, salt and garam masala in a small bowl and sprinkle half of it over the potatoes and the other half over the cauliflower. Add one teaspoon oil each to potatoes and cauliflower, mix them well and spread on the tray. 18. Place the aloo in the lower rack and the gobi in the middle rack of your oven. Bake for 20 to 22 mins, until fully done and golden. 19. Option 2 – You can also steam or air fry or stir fry the potatoes and cauliflower separately in batches using 2 tablespoons oil. 20. Heat a pan with oil and add cumin and cardamoms. When they sizzle, add onions and saute on a medium flame until golden, for 7 minutes. Add ginger garlic and saute for 40 to 50 seconds. 21. Add the tomatoes and cook until they break down and turn mushy. 22. Stir in the chili powder, turmeric, cumin powder, garam masala and coriander powder. Saute for 2 to 3 minutes until you begin to smell the aroma of spices. 23. Pour in water and cashew cream. Cook covered for 8 to 10 minutes, until the sauce is thick and creamy. 24. Stir in the cauliflower and potatoes and simmer just for 2 to 3 mins. If your sauce is too thick add little hot water. 25. Add salt, amchur and crushed kasuri methi. Taste test to adjust salt or garam masala. Garnish aloo gobi with chopped coriander leaves and squeeze some lemon juice if you want. Serve it over Basmati rice or with flatbreads."
